Progress,Duration,Q_RecaptchaScore,Follow_Sports,Follow_Sports_Others,Special_Events,Freind_Family_Invitation,Famous_Player,Storyline_Rivalry,Halftime_Entertainment_Or_Shows,Lack_of_Interest_in_Sports,Time_Consuming,Rules_Complicated,No_Introduces,Matches_Excitement,Supporting_Favorite_Team,Specific_Players,Community_Camaraderie,Sports_Related_Content_n_News_Engagement,Info_about_MLS,Info_about_MLS_Others,Follow_MLS_or_not,Follow_MLS_Since,Why_Follow_MLS,MLS_Fan_Time,Favorite_MLS_team_ and_why,Favorite_Players,Watch_MLS games,Watch_MLS games_Others,MLS_Ticket_Plan,MLS_Season_Ticket_Price,MLS_Monthly_Ticket_Price,MLS_Single_Game_Ticket_Price,MLS_Ticket_Plan_Others,MLS_online_livestream_plan ,MLS_online_livestream_Season_Payment_Price,MLS_online_livestream_Monthly_Payment_Price,MLS_online_livestream_Single_Game_Payment_Price,MLS_online_livestream_plan_Other_Price,MLS_Improvements,MLS_Improvements.1,No_MLS_Lack_of_interest_in _sports,No_MLS_Unfamiliar_with_rules_of_soccer,No_MLS_have_other_preferred _sports,No_MLS_have_other_preferred _sports_name,Potential_Reason_to_MLS,Potential_Reason_to_MLS_Others,Watch_Other_Pro_Sports,Other_Watch_Other_Pro_Sports,How_Watch_Other_Pro_Sports,Other_How_Watch_Other_Pro_Sports,Other_Ticket_Plan,Other_Ticket_Plan_Season_Ticket_Price,Other_Ticket_Plan_Monthly_Ticke_Price,Other_Ticket_Plan_Single_Game_Ticket_Price,Other_Ticket_Plan_Others,Other_online_livestream_plan,Other_online_livestream_plan_Season_Payment_Price,Other_online_livestream_plan_Montly_Payment_Price,Other_online_livestream_plan_Single_Game_Payment_Price,Other_online_livestream_plan_Others_Price,Age,Gender,Ethnicity,Ethnicity_Other,Employment_Status,Employment_Status_Other,Annual_Household_Income,Additional_Comments,Follow_Sports_Dummy,All_Sports,alpine skiing,baseball,basketball,boxing,curling,equestrain,figure skating,football,formula 1,golf,gymnastics,ice hockey,mma,sailing,skateboarding,soccer,swboarding,swimming,tennis,ufc,volleyball
100,297,0.699999988,"baseball,ice hockey,tennis,soccer,others(please specify, and the answer can be more than one sport)","football, ufc",,,,,,,,,,5.0,5.0,5.0,3.0,3.0,"Television broadcasts,Online news websites,Word of mouth (friends, family)",,1.0,1996.0,I used to play soccer and was a fan,1.0,Red Bulls - I'm a new yorker,,Watch TV,,,,,,,,,,,," Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NHL,NFL,Other, please specify",UFC,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,80,,,,,,,4,1,White or Caucasian,,Employed full-time,,3.0,,1,"['baseball', 'ice hockey', 'tennis', 'soccer', 'others(please specify', 'and the answer can be more than one sport)', 'football', 'ufc']",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
100,146,0.300000012,ice hockey,,,,,,,,,,,4.0,4.0,4.0,3.0,3.0,Online news websites,,0.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,3.0,,The diverse composition of MLS teams,,NHL,,Watch TV,,,,,,,,,,,,3,0,White or Caucasian,,Employed part-time,,1.0,,1,['ice hockey'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,126,0.899999976,,,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.0,3.0,1.0,,Pure love of soccer,,,,,,,,,,,,,,,,3,0,White or Caucasian,,Unemployed,,3.5654761904761907,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,336,0.699999988,,,5.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,"Pure love of soccer,Rooting for local teams,The fast-paced nature of MLS games",,"MLB,NHL,NFL,PGA",,Watch TV,,,,,,,,,,,,5,1,White or Caucasian,,Employed full-time,,2.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,145,0.899999976,"baseball,ice hockey,golf,tennis,soccer",,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,Social media,,1.0,2020.0,to learn more,2.0,no,no,Watch online livestreams,,,,,,,"Season Payment,Monthly Payment,Single Game Payment,Others",0,0,0.0,0,Lower ticket prices,,,,,,,,"MLB,NBA,NHL,NFL,PGA,WNBA",,Watch TV,,,,,,,,,,,,4,0,White or Caucasian,,Other (please specify),self employed,2.0,,1,"['baseball', 'ice hockey', 'golf', 'tennis', 'soccer']",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
100,164,0.899999976,"baseball,soccer,others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,4.0,5.0,4.0,5.0,5.0,"Television broadcasts,MLS official website or app",,1.0,2020.0,We have a young soccer player who is 12.,2.0,NE Revolution,none,Watch TV,,,,,,,,,,,," More interactive fan engagement activities, Better marketing and promotion of MLS",,,,,,,,"NHL,NFL",,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,100,,,,,,,4,0,White or Caucasian,,Employed full-time,,5.0,,1,"['baseball', 'soccer', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
100,372,0.899999976,"basketball,soccer",,,,,,,,,,,5.0,5.0,5.0,4.0,4.0,"Online news websites,Social media,MLS official website or app",,1.0,2017.0,I have always like International soccer but began following MLS when NYCFC started playing and I went to a few games with my sons.,3.0,NYCFC,,"Go to the court/stadium..., etc.,Watch TV",,"Others, please specify",,,,I don't regularly go to games,,,,,,"Lower ticket prices, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"NBA,NFL",,"Watch TV,Watch online livestreams",,,,,,,Others,,,,NBA League Pass $15 a month,4,0,White or Caucasian,,Other (please specify),self employed freelancer,3.0,,1,"['basketball', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,373,0.699999988,"basketball,golf",,,,,,,,,,,5.0,4.0,5.0,5.0,5.0,"Television broadcasts,Online news websites,Social media",,1.0,2015.0,I started to like the sport more than I used to,3.0,Baltimore Blast,,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,28.0,,Single Game Payment,,,5.0,, More interactive fan engagement activities,,,,,,,,"NBA,NFL",,Watch online livestreams,,,,,,,Single Game Payment,,,5,,4,1,Black or African American,,Employed full-time,,3.0,,1,"['basketball', 'golf']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,347,0.699999988,basketball,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,Social media,,1.0,1.0,for relaxing,2.0,i like the team, Landon Donovan,Watch TV,,,,,,,,,,,,Lower ticket prices,,,,,,,,NFL,,Watch TV,,,,,,,,,,,,1,0,White or Caucasian,,Employed full-time,,4.0,NONE,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,185,0.899999976,"ice hockey,soccer",,,,,,,,,,,2.0,3.0,5.0,2.0,3.0,"Social media,Word of mouth (friends, family)",,1.0,5.0,Just started liking soccer from my past playing days,2.0,,,Watch TV,,,,,,,,,,,," Enhanced stadium amenities and services, Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"NHL,NFL",,Watch TV,,,,,,,,,,,,2,0,White or Caucasian,,Employed full-time,,6.0,,1,"['ice hockey', 'soccer']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,319,0.899999976,"baseball,golf",,,,,,,,,,,5.0,3.0,4.0,5.0,4.0,"Television broadcasts,Social media",,1.0,1.0,I have a friend that is big into MLS and I started to enjoy some of the clips about players and matches.,2.0,Philadelphia Union,Brandan Craig,"Watch TV,Watch online livestreams",,,,,,,"Season Payment,Monthly Payment,Single Game Payment,Others",0,10,0.0,0,"Lower ticket prices, Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,PGA",,"Watch TV,Watch online livestreams",,,,,,,"Season Payment,Monthly Payment,Single Game Payment,Others",0,10,0,0,2,1,White or Caucasian,,Employed full-time,,5.0,,1,"['baseball', 'golf']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,433,,"basketball,tennis,soccer",,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,"Television broadcasts,Online news websites,Social media,MLS official website or app",,1.0,2010.0,Because it is very interesting,4.0,,,"Watch TV,Watch online livestreams",,,,,,,Monthly Payment,,,,," Enhanced stadium amenities and services, More interactive fan engagement activities, Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"NBA,NFL,WNBA",,"Watch TV,Watch online livestreams",,,,,,,"Season Payment,Monthly Payment",,,,,3,1,Black or African American,,Employed full-time,,5.0,,1,"['basketball', 'tennis', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100,372,0.899999976,"basketball,soccer",,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,"Online news websites,Social media",,1.0,2022.0,To be more informed ,2.0,New York Red Bulls,,Watch online livestreams,,,,,,,Monthly Payment,,,,," More interactive fan engagement activities, Better marketing and promotion of MLS",,,,,,,,NBA,,Watch online livestreams,,,,,,,Monthly Payment,,,,,2,1,Black or African American,,Employed full-time,,3.0,,1,"['basketball', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,438,0.899999976,"basketball,soccer",,,,,,,,,,,5.0,5.0,4.0,4.0,4.0,"Social media,Word of mouth (friends, family)",,1.0,2000.0,I enjoy watching the games,4.0,New England revolution,Justin Rennicks,Watch TV,,,,,,,,,,,,"Lower ticket prices, Better marketing and promotion of MLS",,,,,,,,"NBA,NFL",,Watch TV,,,,,,,,,,,,2,0,Black or African American,,Employed full-time,,3.0,,1,"['basketball', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,379,0.899999976,"baseball,ice hockey,soccer",,,,,,,,,,,5.0,5.0,4.0,5.0,4.0,Television broadcasts,,1.0,2016.0,friends got into it,2.0,phoenix rising,,Watch TV,,,,,,,,,,,,Lower ticket prices,,,,,,,,"MLB,NHL,NFL",,Watch TV,,,,,,,,,,,,2,0,Black or African American,,Employed full-time,,3.0,,1,"['baseball', 'ice hockey', 'soccer']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,130,0.300000012,,,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,,Rooting for local teams,,MLB,,"Watch TV,Watch online livestreams",,,,,,,Others,,,,Free,4,0,White or Caucasian,,Employed full-time,,3.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,159,0.899999976,"basketball,baseball,ice hockey,golf,tennis,soccer",,,,,,,,,,,5.0,5.0,4.0,5.0,4.0,"Television broadcasts,Online news websites,Social media",,1.0,1993.0,First year it started. A lot of excitement.,1.0,Charlotte FC - Local team,Not really.,Watch TV,,,,,,,,,,,,Lower ticket prices,,,,,,,,"MLB,NBA,NHL,NFL,PGA,WNBA",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Season Ticket,500.0,,,,Season Payment,12,,,,3,1,White or Caucasian,,Employed full-time,,3.0,,1,"['basketball', 'baseball', 'ice hockey', 'golf', 'tennis', 'soccer']",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
100,451,0.899999976,,,4.0,4.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,formula 1,The diverse composition of MLS teams,,,,,,,,,,,,,,,,6,1,White or Caucasian,,Retired,,2.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,413,0.899999976,basketball,,,,,,,,,,,2.0,4.0,4.0,3.0,2.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,,Marketing and advertising campaigns,,NBA,,Watch online livestreams,,,,,,,Monthly Payment,,10,,,2,0,White or Caucasian,,Employed part-time,,3.0,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,124,0.899999976,"basketball,soccer",,,,,,,,,,,4.0,5.0,4.0,3.0,4.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,,Other (please specify),Better competition,"NBA,NFL",,"Watch TV,Watch online livestreams",,,,,,,Monthly Payment,,10,,,3,1,Asian,,Employed full-time,,3.0,,1,"['basketball', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,104,0.899999976,"basketball,baseball,soccer",,,,,,,,,,,4.0,4.0,4.0,5.0,5.0,"Television broadcasts,Social media",,1.0,2010.0,went to an MLS game and enjoyed it,4.0,FC Dallas,,Watch online livestreams,,,,,,,Season Payment,120,,,," Increased accessibility to watch games (TV, online streaming)",,,,,,,,"NBA,NFL",,"Watch TV,Watch online livestreams",,,,,,,Season Payment,400,,,,3,1,White or Caucasian,,Employed full-time,,4.0,,1,"['basketball', 'baseball', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,119,0.899999976,"others(please specify, and the answer can be more than one sport)",mma,,,,,,,,,,2.0,1.0,4.0,1.0,1.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,5.0,3.0,1.0,,Other (please specify),probably nothing,,,,,,,,,,,,,,,4,1,White or Caucasian,,Employed full-time,,5.0,,1,"['others(please specify', 'and the answer can be more than one sport)', 'mma']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,224,0.800000012,"basketball,soccer",,,,,,,,,,,4.0,5.0,5.0,4.0,5.0,"Television broadcasts,Social media,Word of mouth (friends, family)",,1.0,2016.0,My father is a big fan,3.0,inter miami,,Watch TV,,,,,,,,,,,,"Lower ticket prices, Enhanced stadium amenities and services, More interactive fan engagement activities, Increased accessibility to watch games (TV, online streaming)",,,,,,,,NBA,,Watch TV,,,,,,,,,,,,2,0,White or Caucasian,,Employed part-time,,2.0,,1,"['basketball', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,186,0.899999976,,,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,,The diverse composition of MLS teams,,,,,,,,,,,,,,,,4,0,White or Caucasian,,Unemployed,,4.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,510,0.400000006,soccer,,,,,,,,,,,2.0,3.0,3.0,2.0,3.0,"Television broadcasts,Online news websites,Social media",,1.0,2.0,1,2.0,inter miami,Lionel Messi,"Go to the court/stadium..., etc.,Watch TV",,Monthly Ticket,,,,,,,,,," More interactive fan engagement activities, Better marketing and promotion of MLS",,,,,,,,NHL,,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,,,Monthly Payment,,,,,2,0,White or Caucasian,,Employed full-time,,5.0,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,518,0.899999976,"basketball,baseball,soccer",,,,,,,,,,,5.0,4.0,5.0,2.0,4.0,"Online news websites,Social media,Word of mouth (friends, family)",,1.0,2021.0,I find it inspiring.,2.0,Inter Miami CF,"Robbie Robinson, his personality. Kamal Miller, his stats.",Watch online livestreams,,,,,,,Season Payment,Apple 79.00,,,," Enhanced stadium amenities and services, More interactive fan engagement activities, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NBA",,Watch online livestreams,,,,,,,Monthly Payment,,MLB All Team 24.99,,,2,1,White or Caucasian,,Employed full-time,,2.0,Good content.,1,"['basketball', 'baseball', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,206,0.899999976,"basketball,baseball,soccer",,,,,,,,,,,5.0,4.0,5.0,3.0,3.0,Television broadcasts,,0.0,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,,Rooting for local teams,,"MLB,NBA",,Watch TV,,,,,,,,,,,,3,0,White or Caucasian,,Employed full-time,,3.0,,1,"['basketball', 'baseball', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,453,0.699999988,soccer,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,"Online news websites,Social media,Word of mouth (friends, family),MLS official website or app",,1.0,2016.0,"My son started playing soccer in middle school. He became very interested in all things soccer, so I wanted to learn about it myself.",3.0,Miami and Paris Saint-Germain F.C. because my son was a fan of them.,My son is a huge fan of Lionel Messi.,"Watch TV,Watch online livestreams",,,,,,,Others,,,,Not sure what my son's account is. I watch with him.,"Lower ticket prices, More interactive fan engagement activities, Increased accessibility to watch games (TV, online streaming)",,,,,,,,,,,,,,,,,,,,,,4,0,White or Caucasian,,Employed full-time,,2.0,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,353,0.899999976,"baseball,ice hockey",,,,,,,,,,,5.0,5.0,5.0,5.0,4.0,Online news websites,,0.0,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,,The fast-paced nature of MLS games,,"MLB,NHL",,"Watch TV,Watch online livestreams",,,,,,,"Season Payment,Monthly Payment,Single Game Payment,Others",109.99,14.99,19.99,ESPN+,2,1,Asian,,Employed full-time,,4.0,"On the part of the survey where I had to list the season, monthly, and online payment information of my current plan, I didn't see a space specifying for me to enter the name of the plan, so I entered my plan name under the ""Other"" box",1,"['baseball', 'ice hockey']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,399,0.899999976,"basketball,baseball,ice hockey,golf,soccer",,,,,,,,,,,5.0,5.0,4.0,4.0,5.0,"Television broadcasts,Social media",,1.0,2022.0,I like soccer,2.0,i do not,none,Watch TV,,,,,,,,,,,,"Lower ticket prices, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NBA,NHL,NFL,PGA",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,100,,Season Payment,50,,,,1,1,White or Caucasian,,Employed full-time,,4.0,none ,1,"['basketball', 'baseball', 'ice hockey', 'golf', 'soccer']",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
100,176,0.899999976,"others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,"Television broadcasts,Word of mouth (friends, family)",,0.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,"Rooting for local teams,The fast-paced nature of MLS games,The diverse composition of MLS teams",,,,,,,,,,,,,,,,4,0,White or Caucasian,,Employed part-time,,1.0,,1,"['others(please specify', 'and the answer can be more than one sport)', 'football']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,132,0.899999976,"others(please specify, and the answer can be more than one sport)",skateboarding,,,,,,,,,,2.0,2.0,5.0,5.0,5.0,Online news websites,,0.0,,,,,,,,,,,,,,,,,,,,2.0,5.0,4.0,Skateboarding,The fast-paced nature of MLS games,,"MLB,NBA",,Watch online livestreams,,,,,,,Others,,,,Free on YouTube,3,1,White or Caucasian,,Unemployed,,1.0,,1,"['others(please specify', 'and the answer can be more than one sport)', 'skateboarding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100,171,0.899999976,"soccer,others(please specify, and the answer can be more than one sport)",f1,,,,,,,,,,5.0,5.0,4.0,3.0,3.0,Online news websites,,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,Only follow european soccer,Pure love of soccer,,,,,,,,,,,,,,,,4,1,White or Caucasian,,Employed full-time,,4.0,,1,"['soccer', 'others(please specify', 'and the answer can be more than one sport)', 'formula 1']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
100,178,0.300000012,"basketball,baseball,ice hockey,golf,tennis,soccer",,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,"Television broadcasts,Social media,Word of mouth (friends, family),MLS official website or app",,1.0,2019.0,Watched a game and really enjoyed it.,2.0,Minnesota United,,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,80.0,,Season Payment,100,,,,"Lower ticket prices, Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NHL,NFL",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,100,,Season Payment,200,,,,2,1,White or Caucasian,,Employed full-time,,4.0,,1,"['basketball', 'baseball', 'ice hockey', 'golf', 'tennis', 'soccer']",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
100,164,0.699999988,"baseball,golf",,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,"Television broadcasts,MLS official website or app",,1.0,2012.0,boyfriend,4.0,not really,no,Watch TV,,,,,,,,,,,," Increased accessibility to watch games (TV, online streaming)",,,,,,,,"NFL,PGA",,Watch TV,,,,,,,,,,,,5,0,White or Caucasian,,Employed full-time,,3.0,,1,"['baseball', 'golf']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,599,0.899999976,"basketball,baseball,others(please specify, and the answer can be more than one sport)",nfl,,,,,,,,,,5.0,4.0,5.0,4.0,4.0,"Television broadcasts,Word of mouth (friends, family),Other (please specify)",Online newspapers,0.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,5.0,,"Rooting for local teams,Other (please specify)",Learning to appreciate world's most popular sport,"MLB,NBA,NFL",,"Watch TV,Watch online livestreams",,,,,,,Others,,,,Small part of general package,6,1,White or Caucasian,,Other (please specify),Self employed,1.0,,1,"['basketball', 'baseball', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,275,0.899999976,soccer,,,,,,,,,,,5.0,5.0,5.0,4.0,4.0,Social media,,1.0,2015.0,I played soccer growing up and love it,4.0,,,Watch online livestreams,,,,,,,Monthly Payment,,14.99,,,"Lower ticket prices, Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"Other, please specify","Other soccer- USWNT, USMNT, Premier League, Champions League",Watch online livestreams,,,,,,,Monthly Payment,,9.99,,,2,0,White or Caucasian,,Other (please specify),Self Employed,4.0,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,195,0.800000012,"basketball,baseball,ice hockey,soccer",,,,,,,,,,,5.0,5.0,5.0,4.0,5.0,"Television broadcasts,Online news websites,Social media",,1.0,2006.0,Went to a live game,4.0,Los Angeles Galaxy,,Watch TV,,,,,,,,,,,,"Lower ticket prices, Enhanced stadium amenities and services, More interactive fan engagement activities, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NBA,NHL,NFL",,"Watch TV,Watch online livestreams",,,,,,,Monthly Payment,,20,,,2,1,White or Caucasian,,Employed part-time,,1.0,,1,"['basketball', 'baseball', 'ice hockey', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,105,0.699999988,,,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,3.0,,Rooting for local teams,,NFL,,Watch TV,,,,,,,,,,,,5,0,White or Caucasian,,Employed part-time,,2.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,179,0.800000012,basketball,,,,,,,,,,,4.0,4.0,2.0,4.0,1.0,Online news websites,,0.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,Marketing and advertising campaigns,,"NBA,NFL",,Watch online livestreams,,,,,,,Others,,,,0,3,0,White or Caucasian,,Employed full-time,,4.0,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,90,0.300000012,,,2.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.0,4.0,1.0,,Pure love of soccer,,,,,,,,,,,,,,,,2,0,White or Caucasian,,Unemployed,,1.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,92,0.899999976,basketball,,,,,,,,,,,4.0,4.0,4.0,4.0,2.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,basketball,"Rooting for local teams,Marketing and advertising campaigns",,WNBA,,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,100,,,,,,,2,0,White or Caucasian,,Employed full-time,,3.0,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,288,0.899999976,basketball,,,,,,,,,,,2.0,4.0,4.0,4.0,4.0,"Online news websites,Word of mouth (friends, family)",,0.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,The diverse composition of MLS teams,,"NBA,NFL",,Watch TV,,,,,,,,,,,,3,1,White or Caucasian,,Employed full-time,,5.0,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,0.899999976,"basketball,soccer",,,,,,,,,,,2.0,1.0,2.0,2.0,3.0,Social media,,1.0,2022.0,Sons love soccer,2.0,Fire,Messi,"Go to the court/stadium..., etc.",,Single Game Ticket,,,,,,,,,,Lower ticket prices,,,,,,,,"MLB,NBA,NFL",,"Go to the court/stadium..., etc.",,Single Game Ticket,,,,,,,,,,3,1,White or Caucasian,,Employed full-time,,5.0,,1,"['basketball', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,62,0.899999976,"others(please specify, and the answer can be more than one sport)","football, equestrain",,,,,,,,,,4.0,4.0,4.0,5.0,3.0,Never,,0.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,Marketing and advertising campaigns,,NFL,,Watch TV,,,,,,,,,,,,2,0,White or Caucasian,,Employed full-time,,5.0,,1,"['others(please specify', 'and the answer can be more than one sport)', 'football', 'equestrain']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,117,0.899999976,,,4.0,4.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.0,1.0,4.0,NFL,Other (please specify),Not a fan,"NBA,NFL",,"Watch TV,Watch online livestreams",,,,,,,Others,,,,,2,1,Asian,,Unemployed,,3.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,88,0.899999976,"others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,4.0,4.0,4.0,3.0,3.0,Never,,0.0,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,none,Rooting for local teams,,"MLB,NFL",,Watch TV,,,,,,,,,,,,3,1,Asian,,Employed full-time,,2.0,,1,"['others(please specify', 'and the answer can be more than one sport)', 'football']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
