Progress,Duration,Q_RecaptchaScore,Follow_Sports,Follow_Sports_Others,Special_Events,Freind_Family_Invitation,Famous_Player,Storyline_Rivalry,Halftime_Entertainment_Or_Shows,Lack_of_Interest_in_Sports,Time_Consuming,Rules_Complicated,No_Introduces,Matches_Excitement,Supporting_Favorite_Team,Specific_Players,Community_Camaraderie,Sports_Related_Content_n_News_Engagement,Info_about_MLS,Info_about_MLS_Others,Follow_MLS_or_not,Follow_MLS_Since,Why_Follow_MLS,MLS_Fan_Time,Favorite_MLS_team_ and_why,Favorite_Players,Watch_MLS games,Watch_MLS games_Others,MLS_Ticket_Plan,MLS_Season_Ticket_Price,MLS_Monthly_Ticket_Price,MLS_Single_Game_Ticket_Price,MLS_Ticket_Plan_Others,MLS_online_livestream_plan ,MLS_online_livestream_Season_Payment_Price,MLS_online_livestream_Monthly_Payment_Price,MLS_online_livestream_Single_Game_Payment_Price,MLS_online_livestream_plan_Other_Price,MLS_Improvements,MLS_Improvements.1,No_MLS_Lack_of_interest_in _sports,No_MLS_Unfamiliar_with_rules_of_soccer,No_MLS_have_other_preferred _sports,No_MLS_have_other_preferred _sports_name,Potential_Reason_to_MLS,Potential_Reason_to_MLS_Others,Watch_Other_Pro_Sports,Other_Watch_Other_Pro_Sports,How_Watch_Other_Pro_Sports,Other_How_Watch_Other_Pro_Sports,Other_Ticket_Plan,Other_Ticket_Plan_Season_Ticket_Price,Other_Ticket_Plan_Monthly_Ticke_Price,Other_Ticket_Plan_Single_Game_Ticket_Price,Other_Ticket_Plan_Others,Other_online_livestream_plan,Other_online_livestream_plan_Season_Payment_Price,Other_online_livestream_plan_Montly_Payment_Price,Other_online_livestream_plan_Single_Game_Payment_Price,Other_online_livestream_plan_Others_Price,Age,Gender,Ethnicity,Ethnicity_Other,Employment_Status,Employment_Status_Other,Annual_Household_Income,Additional_Comments,Follow_Sports_Dummy,All_Sports,alpine skiing,baseball,basketball,boxing,curling,equestrain,figure skating,football,formula 1,golf,gymnastics,ice hockey,mma,sailing,skateboarding,soccer,swboarding,swimming,tennis,ufc,volleyball
100,433,,"basketball,tennis,soccer",,,,,,,,,,,5,5,5,5,5,"Television broadcasts,Online news websites,Social media,MLS official website or app",,1,2010,Because it is very interesting,4,,,"Watch TV,Watch online livestreams",,,,,,,Monthly Payment,,,,," Enhanced stadium amenities and services, More interactive fan engagement activities, Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"NBA,NFL,WNBA",,"Watch TV,Watch online livestreams",,,,,,,"Season Payment,Monthly Payment",,,,,3,1,Black or African American,,Employed full-time,,5,,1,"['basketball', 'tennis', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100,372,0.899999976,"basketball,soccer",,,,,,,,,,,2,2,2,2,2,"Online news websites,Social media",,1,2022,To be more informed ,2,New York Red Bulls,,Watch online livestreams,,,,,,,Monthly Payment,,,,," More interactive fan engagement activities, Better marketing and promotion of MLS",,,,,,,,NBA,,Watch online livestreams,,,,,,,Monthly Payment,,,,,2,1,Black or African American,,Employed full-time,,3,,1,"['basketball', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,438,0.899999976,"basketball,soccer",,,,,,,,,,,5,5,4,4,4,"Social media,Word of mouth (friends, family)",,1,2000,I enjoy watching the games,4,New England revolution,Justin Rennicks,Watch TV,,,,,,,,,,,,"Lower ticket prices, Better marketing and promotion of MLS",,,,,,,,"NBA,NFL",,Watch TV,,,,,,,,,,,,2,0,Black or African American,,Employed full-time,,3,,1,"['basketball', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,379,0.899999976,"baseball,ice hockey,soccer",,,,,,,,,,,5,5,4,5,4,Television broadcasts,,1,2016,friends got into it,2,phoenix rising,,Watch TV,,,,,,,,,,,,Lower ticket prices,,,,,,,,"MLB,NHL,NFL",,Watch TV,,,,,,,,,,,,2,0,Black or African American,,Employed full-time,,3,,1,"['baseball', 'ice hockey', 'soccer']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,159,0.899999976,"basketball,baseball,ice hockey,golf,tennis,soccer",,,,,,,,,,,5,5,4,5,4,"Television broadcasts,Online news websites,Social media",,1,1993,First year it started. A lot of excitement.,1,Charlotte FC - Local team,Not really.,Watch TV,,,,,,,,,,,,Lower ticket prices,,,,,,,,"MLB,NBA,NHL,NFL,PGA,WNBA",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Season Ticket,500,,,,Season Payment,12,,,,3,1,White or Caucasian,,Employed full-time,,3,,1,"['basketball', 'baseball', 'ice hockey', 'golf', 'tennis', 'soccer']",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
100,413,0.899999976,basketball,,,,,,,,,,,2,4,4,3,2,Social media,,0,,,,,,,,,,,,,,,,,,,,4,3,3,,Marketing and advertising campaigns,,NBA,,Watch online livestreams,,,,,,,Monthly Payment,,10,,,2,0,White or Caucasian,,Employed part-time,,3,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,124,0.899999976,"basketball,soccer",,,,,,,,,,,4,5,4,3,4,Social media,,0,,,,,,,,,,,,,,,,,,,,1,1,5,,Other (please specify),Better competition,"NBA,NFL",,"Watch TV,Watch online livestreams",,,,,,,Monthly Payment,,10,,,3,1,Asian,,Employed full-time,,3,,1,"['basketball', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,104,0.899999976,"basketball,baseball,soccer",,,,,,,,,,,4,4,4,5,5,"Television broadcasts,Social media",,1,2010,went to an MLS game and enjoyed it,4,FC Dallas,,Watch online livestreams,,,,,,,Season Payment,120,,,," Increased accessibility to watch games (TV, online streaming)",,,,,,,,"NBA,NFL",,"Watch TV,Watch online livestreams",,,,,,,Season Payment,400,,,,3,1,White or Caucasian,,Employed full-time,,4,,1,"['basketball', 'baseball', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,119,0.899999976,"others(please specify, and the answer can be more than one sport)",mma,,,,,,,,,,2,1,4,1,1,Social media,,0,,,,,,,,,,,,,,,,,,,,5,3,1,,Other (please specify),probably nothing,,,,,,,,,,,,,,,4,1,White or Caucasian,,Employed full-time,,5,,1,"['others(please specify', 'and the answer can be more than one sport)', 'mma']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,224,0.800000012,"basketball,soccer",,,,,,,,,,,4,5,5,4,5,"Television broadcasts,Social media,Word of mouth (friends, family)",,1,2016,My father is a big fan,3,inter miami,,Watch TV,,,,,,,,,,,,"Lower ticket prices, Enhanced stadium amenities and services, More interactive fan engagement activities, Increased accessibility to watch games (TV, online streaming)",,,,,,,,NBA,,Watch TV,,,,,,,,,,,,2,0,White or Caucasian,,Employed part-time,,2,,1,"['basketball', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,510,0.400000006,soccer,,,,,,,,,,,2,3,3,2,3,"Television broadcasts,Online news websites,Social media",,1,2,1,2,inter miami,Lionel Messi,"Go to the court/stadium..., etc.,Watch TV",,Monthly Ticket,,,,,,,,,," More interactive fan engagement activities, Better marketing and promotion of MLS",,,,,,,,NHL,,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,,,Monthly Payment,,,,,2,0,White or Caucasian,,Employed full-time,,5,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,518,0.899999976,"basketball,baseball,soccer",,,,,,,,,,,5,4,5,2,4,"Online news websites,Social media,Word of mouth (friends, family)",,1,2021,I find it inspiring.,2,Inter Miami CF,"Robbie Robinson, his personality. Kamal Miller, his stats.",Watch online livestreams,,,,,,,Season Payment,Apple 79.00,,,," Enhanced stadium amenities and services, More interactive fan engagement activities, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NBA",,Watch online livestreams,,,,,,,Monthly Payment,,MLB All Team 24.99,,,2,1,White or Caucasian,,Employed full-time,,2,Good content.,1,"['basketball', 'baseball', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,206,0.899999976,"basketball,baseball,soccer",,,,,,,,,,,5,4,5,3,3,Television broadcasts,,0,,,,,,,,,,,,,,,,,,,,4,2,3,,Rooting for local teams,,"MLB,NBA",,Watch TV,,,,,,,,,,,,3,0,White or Caucasian,,Employed full-time,,3,,1,"['basketball', 'baseball', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,453,0.699999988,soccer,,,,,,,,,,,5,5,5,5,5,"Online news websites,Social media,Word of mouth (friends, family),MLS official website or app",,1,2016,"My son started playing soccer in middle school. He became very interested in all things soccer, so I wanted to learn about it myself.",3,Miami and Paris Saint-Germain F.C. because my son was a fan of them.,My son is a huge fan of Lionel Messi.,"Watch TV,Watch online livestreams",,,,,,,Others,,,,Not sure what my son's account is. I watch with him.,"Lower ticket prices, More interactive fan engagement activities, Increased accessibility to watch games (TV, online streaming)",,,,,,,,,,,,,,,,,,,,,,4,0,White or Caucasian,,Employed full-time,,2,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,353,0.899999976,"baseball,ice hockey",,,,,,,,,,,5,5,5,5,4,Online news websites,,0,,,,,,,,,,,,,,,,,,,,2,4,1,,The fast-paced nature of MLS games,,"MLB,NHL",,"Watch TV,Watch online livestreams",,,,,,,"Season Payment,Monthly Payment,Single Game Payment,Others",109.99,14.99,19.99,ESPN+,2,1,Asian,,Employed full-time,,4,"On the part of the survey where I had to list the season, monthly, and online payment information of my current plan, I didn't see a space specifying for me to enter the name of the plan, so I entered my plan name under the ""Other"" box",1,"['baseball', 'ice hockey']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,399,0.899999976,"basketball,baseball,ice hockey,golf,soccer",,,,,,,,,,,5,5,4,4,5,"Television broadcasts,Social media",,1,2022,I like soccer,2,i do not,none,Watch TV,,,,,,,,,,,,"Lower ticket prices, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NBA,NHL,NFL,PGA",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,100,,Season Payment,50,,,,1,1,White or Caucasian,,Employed full-time,,4,none ,1,"['basketball', 'baseball', 'ice hockey', 'golf', 'soccer']",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
100,176,0.899999976,"others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,5,5,5,5,5,"Television broadcasts,Word of mouth (friends, family)",,0,,,,,,,,,,,,,,,,,,,,3,3,1,,"Rooting for local teams,The fast-paced nature of MLS games,The diverse composition of MLS teams",,,,,,,,,,,,,,,,4,0,White or Caucasian,,Employed part-time,,1,,1,"['others(please specify', 'and the answer can be more than one sport)', 'football']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,132,0.899999976,"others(please specify, and the answer can be more than one sport)",skateboarding,,,,,,,,,,2,2,5,5,5,Online news websites,,0,,,,,,,,,,,,,,,,,,,,2,5,4,Skateboarding,The fast-paced nature of MLS games,,"MLB,NBA",,Watch online livestreams,,,,,,,Others,,,,Free on YouTube,3,1,White or Caucasian,,Unemployed,,1,,1,"['others(please specify', 'and the answer can be more than one sport)', 'skateboarding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100,171,0.899999976,"soccer,others(please specify, and the answer can be more than one sport)",f1,,,,,,,,,,5,5,4,3,3,Online news websites,,0,,,,,,,,,,,,,,,,,,,,1,1,5,Only follow european soccer,Pure love of soccer,,,,,,,,,,,,,,,,4,1,White or Caucasian,,Employed full-time,,4,,1,"['soccer', 'others(please specify', 'and the answer can be more than one sport)', 'formula 1']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
100,178,0.300000012,"basketball,baseball,ice hockey,golf,tennis,soccer",,,,,,,,,,,5,5,5,5,5,"Television broadcasts,Social media,Word of mouth (friends, family),MLS official website or app",,1,2019,Watched a game and really enjoyed it.,2,Minnesota United,,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,80,,Season Payment,100,,,,"Lower ticket prices, Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NHL,NFL",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,100,,Season Payment,200,,,,2,1,White or Caucasian,,Employed full-time,,4,,1,"['basketball', 'baseball', 'ice hockey', 'golf', 'tennis', 'soccer']",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
100,164,0.699999988,"baseball,golf",,,,,,,,,,,2,2,2,2,2,"Television broadcasts,MLS official website or app",,1,2012,boyfriend,4,not really,no,Watch TV,,,,,,,,,,,," Increased accessibility to watch games (TV, online streaming)",,,,,,,,"NFL,PGA",,Watch TV,,,,,,,,,,,,5,0,White or Caucasian,,Employed full-time,,3,,1,"['baseball', 'golf']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,599,0.899999976,"basketball,baseball,others(please specify, and the answer can be more than one sport)",nfl,,,,,,,,,,5,4,5,4,4,"Television broadcasts,Word of mouth (friends, family),Other (please specify)",Online newspapers,0,,,,,,,,,,,,,,,,,,,,1,2,5,,"Rooting for local teams,Other (please specify)",Learning to appreciate world's most popular sport,"MLB,NBA,NFL",,"Watch TV,Watch online livestreams",,,,,,,Others,,,,Small part of general package,6,1,White or Caucasian,,Other (please specify),Self employed,1,,1,"['basketball', 'baseball', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,275,0.899999976,soccer,,,,,,,,,,,5,5,5,4,4,Social media,,1,2015,I played soccer growing up and love it,4,,,Watch online livestreams,,,,,,,Monthly Payment,,14.99,,,"Lower ticket prices, Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"Other, please specify","Other soccer- USWNT, USMNT, Premier League, Champions League",Watch online livestreams,,,,,,,Monthly Payment,,9.99,,,2,0,White or Caucasian,,Other (please specify),Self Employed,4,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,195,0.800000012,"basketball,baseball,ice hockey,soccer",,,,,,,,,,,5,5,5,4,5,"Television broadcasts,Online news websites,Social media",,1,2006,Went to a live game,4,Los Angeles Galaxy,,Watch TV,,,,,,,,,,,,"Lower ticket prices, Enhanced stadium amenities and services, More interactive fan engagement activities, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NBA,NHL,NFL",,"Watch TV,Watch online livestreams",,,,,,,Monthly Payment,,20,,,2,1,White or Caucasian,,Employed part-time,,1,,1,"['basketball', 'baseball', 'ice hockey', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,179,0.800000012,basketball,,,,,,,,,,,4,4,2,4,1,Online news websites,,0,,,,,,,,,,,,,,,,,,,,2,2,1,,Marketing and advertising campaigns,,"NBA,NFL",,Watch online livestreams,,,,,,,Others,,,,0,3,0,White or Caucasian,,Employed full-time,,4,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,92,0.899999976,basketball,,,,,,,,,,,4,4,4,4,2,Social media,,0,,,,,,,,,,,,,,,,,,,,2,1,4,basketball,"Rooting for local teams,Marketing and advertising campaigns",,WNBA,,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,100,,,,,,,2,0,White or Caucasian,,Employed full-time,,3,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,288,0.899999976,basketball,,,,,,,,,,,2,4,4,4,4,"Online news websites,Word of mouth (friends, family)",,0,,,,,,,,,,,,,,,,,,,,4,1,1,,The diverse composition of MLS teams,,"NBA,NFL",,Watch TV,,,,,,,,,,,,3,1,White or Caucasian,,Employed full-time,,5,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,0.899999976,"basketball,soccer",,,,,,,,,,,2,1,2,2,3,Social media,,1,2022,Sons love soccer,2,Fire,Messi,"Go to the court/stadium..., etc.",,Single Game Ticket,,,,,,,,,,Lower ticket prices,,,,,,,,"MLB,NBA,NFL",,"Go to the court/stadium..., etc.",,Single Game Ticket,,,,,,,,,,3,1,White or Caucasian,,Employed full-time,,5,,1,"['basketball', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,62,0.899999976,"others(please specify, and the answer can be more than one sport)","football, equestrain",,,,,,,,,,4,4,4,5,3,Never,,0,,,,,,,,,,,,,,,,,,,,4,1,1,,Marketing and advertising campaigns,,NFL,,Watch TV,,,,,,,,,,,,2,0,White or Caucasian,,Employed full-time,,5,,1,"['others(please specify', 'and the answer can be more than one sport)', 'football', 'equestrain']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,88,0.899999976,"others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,4,4,4,3,3,Never,,0,,,,,,,,,,,,,,,,,,,,5,3,3,none,Rooting for local teams,,"MLB,NFL",,Watch TV,,,,,,,,,,,,3,1,Asian,,Employed full-time,,2,,1,"['others(please specify', 'and the answer can be more than one sport)', 'football']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,138,0.899999976,"ice hockey,soccer",,,,,,,,,,,1,2,2,3,5,"Social media,Word of mouth (friends, family)",,1,2010,son's interest,4,,,Watch TV,,,,,,,,,,,,"Lower ticket prices, Increased accessibility to watch games (TV, online streaming)",,,,,,,,NHL,,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,400,,,,,,,4,0,White or Caucasian,,Employed full-time,,6,,1,"['ice hockey', 'soccer']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,127,0.899999976,"baseball,ice hockey,soccer",,,,,,,,,,,5,4,3,3,4,"Television broadcasts,Online news websites,Social media,MLS official website or app",,1,1996,The sport I played,1,Columbus Crew,,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,25,,Others,,,,0,"Lower ticket prices, Enhanced stadium amenities and services, More interactive fan engagement activities, Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NHL,NFL",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,25,,Others,,,,0,3,1,White or Caucasian,,Unemployed,,1,,1,"['baseball', 'ice hockey', 'soccer']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,93,0.899999976,soccer,,,,,,,,,,,4,4,4,2,1,Social media,,0,,,,,,,,,,,,,,,,,,,,3,1,1,,"Pure love of soccer,The fast-paced nature of MLS games",,,,,,,,,,,,,,,,1,0,White or Caucasian,,Employed full-time,,2,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,97,0.899999976,"others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,4,5,4,5,3,"Television broadcasts,Word of mouth (friends, family)",,0,,,,,,,,,,,,,,,,,,,,4,5,5,football,Other (please specify),My husband loves soccer and is an avid follower,NFL,,Watch TV,,,,,,,,,,,,3,0,White or Caucasian,,Employed full-time,,4,,1,"['others(please specify', 'and the answer can be more than one sport)', 'football']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,158,0.300000012,"baseball,others(please specify, and the answer can be more than one sport)",american football,,,,,,,,,,5,5,5,5,5,Television broadcasts,,0,,,,,,,,,,,,,,,,,,,,1,4,5,nfl,"Rooting for local teams,The fast-paced nature of MLS games",,NFL,,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,80,,Monthly Payment,,29,,,4,1,White or Caucasian,,Employed full-time,,4,thank you for the study,1,"['baseball', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,183,0.899999976,"tennis,soccer,others(please specify, and the answer can be more than one sport)","swimming, gymnastics",,,,,,,,,,5,3,4,3,4,"Television broadcasts,Social media",,0,,,,,,,,,,,,,,,,,,,,3,3,4,Gymnastics are the best for me,"Pure love of soccer,The fast-paced nature of MLS games",,,,,,,,,,,,,,,,2,0,Black or African American,,Employed full-time,,4,Thank you,1,"['tennis', 'soccer', 'others(please specify', 'and the answer can be more than one sport)', 'swimming', 'gymnastics']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
100,192,0.699999988,"others(please specify, and the answer can be more than one sport)","gymnastics, football",,,,,,,,,,4,5,5,3,2,"Television broadcasts,Online news websites,Social media,Word of mouth (friends, family)",,0,,,,,,,,,,,,,,,,,,,,5,4,1,,Pure love of soccer,,NFL,,Watch TV,,,,,,,,,,,,3,0,White or Caucasian,,Student,,3,,1,"['others(please specify', 'and the answer can be more than one sport)', 'gymnastics', 'football']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
100,79,0.899999976,basketball,,,,,,,,,,,2,1,1,2,2,Television broadcasts,,0,,,,,,,,,,,,,,,,,,,,1,1,3,,Pure love of soccer,,NBA,,Watch TV,,,,,,,,,,,,3,0,White or Caucasian,,Employed full-time,,3,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,130,0.899999976,basketball,,,,,,,,,,,5,5,5,5,4,Television broadcasts,,0,,,,,,,,,,,,,,,,,,,,4,1,3,,Rooting for local teams,,NFL,,Watch TV,,,,,,,,,,,,3,1,White or Caucasian,,Employed full-time,,2,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,178,0.699999988,"baseball,others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,4,4,4,4,4,Online news websites,,0,,,,,,,,,,,,,,,,,,,,1,3,5,No access to TV coverage of games,The fast-paced nature of MLS games,,"MLB,NFL",,"Watch TV,Watch online livestreams",,,,,,,Season Payment,119,,,,6,0,White or Caucasian,,Retired,,4,,1,"['baseball', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,225,0.899999976,"basketball,baseball,ice hockey,soccer",,,,,,,,,,,5,5,5,5,4,"Television broadcasts,Online news websites,Social media,Word of mouth (friends, family)",,1,2020,I was bored and needed entertainment ,2,new york red bulls i like the players on the team ,,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,50,,Monthly Payment,,30,,,"Lower ticket prices, More interactive fan engagement activities, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NBA,NHL,NFL",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,75,,Monthly Payment,,50,,,2,0,White or Caucasian,,Employed full-time,,3,,1,"['basketball', 'baseball', 'ice hockey', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,152,0.899999976,soccer,,,,,,,,,,,5,4,5,4,5,"Television broadcasts,Online news websites,Social media,Word of mouth (friends, family)",,1,2000,i played,4,,,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,50,,,,,,, Enhanced stadium amenities and services,,,,,,,,"MLB,NBA,NHL,NFL",,"Go to the court/stadium..., etc.,Watch online livestreams",,Single Game Ticket,,,100,,Monthly Payment,,50,,,3,0,White or Caucasian,,Employed full-time,,1,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,122,0.899999976,"baseball,others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,4,5,5,5,5,"Television broadcasts,Online news websites,Social media,Word of mouth (friends, family)",,0,,,,,,,,,,,,,,,,,,,,1,4,5,,"Rooting for local teams,Marketing and advertising campaigns,The fast-paced nature of MLS games",,"MLB,NFL,Other, please specify",college football,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,150,,Single Game Payment,,,15,,3,1,White or Caucasian,,Employed full-time,,5,,1,"['baseball', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,199,0.899999976,soccer,,,,,,,,,,,5,5,4,5,4,"Television broadcasts,Social media,Word of mouth (friends, family)",,1,2021,Watched a livestream,2,,,"Watch TV,Watch online livestreams",,,,,,,Single Game Payment,,,4.99,,"Lower ticket prices, More interactive fan engagement activities, Increased accessibility to watch games (TV, online streaming)",,,,,,,,,,,,,,,,,,,,,,2,0,White or Caucasian,,Student,,3,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,122,0.899999976,soccer,,,,,,,,,,,5,5,5,5,5,"Online news websites,Social media",,1,2020,bored during covid shutdown,2,no,no,Watch online livestreams,,,,,,,Others,,,,"free, part of rent "," Increased accessibility to watch games (TV, online streaming)",,,,,,,,,,,,,,,,,,,,,,4,0,White or Caucasian,,Employed full-time,,6,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,227,0.800000012,"ice hockey,soccer",,,,,,,,,,,3,4,2,3,3,Online news websites,,1,2018,bordom,2,no,no,Watch TV,,,,,,,,,,,," Increased accessibility to watch games (TV, online streaming)",,,,,,,,"NHL,NFL",,Watch TV,,,,,,,,,,,,3,1,White or Caucasian,,Employed full-time,,6,,1,"['ice hockey', 'soccer']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,154,0.899999976,"baseball,soccer",,,,,,,,,,,3,3,3,3,3,Social media,,1,2013,Follow New England Revolution,4,New England Revolution,,Watch online livestreams,,,,,,,"Season Payment,Monthly Payment,Single Game Payment,Others",0,0,0,0," Enhanced stadium amenities and services, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"WNBA,Other, please specify",NWSL,Watch online livestreams,,,,,,,"Season Payment,Monthly Payment,Single Game Payment,Others",0,0,0,0,3,0,White or Caucasian,,Employed full-time,,4,,1,"['baseball', 'soccer']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,173,0.899999976,"baseball,others(please specify, and the answer can be more than one sport)",(american) football,,,,,,,,,,4,4,4,2,2,Online news websites,,0,,,,,,,,,,,,,,,,,,,,1,1,5,all of them,"Pure love of soccer,Rooting for local teams",,"MLB,NBA,NHL,NFL",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,$50,,Others,,,,free (yarrrr!),4,1,White or Caucasian,,Employed full-time,,4,Why does the annual salary question allow you to select multiple options?,1,"['baseball', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
